key,scroll,segment,recipe,pitch_um,height_ds8,width_ds8,window_px_ds8,n_windows,max_coverage,status
PHerc0814/segments/20251001060526-auto_grown_20251001060526760/ink-detection/downsampled/PHerc0814-20251001060526-2.399um-0.22m-78keV-volume-20260309142202-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0814,20251001060526-auto_grown_20251001060526760,canon,2.399,2295,12000,1024,0,0.691,low_coverage
PHerc0814/segments/20260225160055-auto_grown_20260225160055913/ink-detection/downsampled/PHerc0814-20260225160055-1.129um-0.22m-59keV-volume-20260521123630-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc0814,20260225160055-auto_grown_20260225160055913,1um_s1z2,2.258,340,338,1088,0,0.0,too_small
PHerc0814/segments/20260225160055-auto_grown_20260225160055913/ink-detection/downsampled/PHerc0814-20260225160055-2.399um-0.22m-78keV-volume-20260309142202-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0814,20260225160055-auto_grown_20260225160055913,canon,2.399,320,318,1024,0,0.0,too_small
PHerc0814/segments/20260226000000-46527_2um_try2/ink-detection/downsampled/PHerc0814-20260226000000-1.129um-0.22m-59keV-volume-20260521123630-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc0814,20260226000000-46527_2um_try2,1um_s1z2,2.258,1133,1838,1088,0,0.456,low_coverage
PHerc0814/segments/20260226000000-46527_2um_try2/ink-detection/downsampled/PHerc0814-20260226000000-2.399um-0.22m-78keV-volume-20260309142202-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0814,20260226000000-46527_2um_try2,canon,2.399,1065,1728,1024,1,0.725,scored
PHerc0814/segments/20260226110425-auto_grown_20260226110425097_abf/ink-detection/downsampled/PHerc0814-20260226110425-1.129um-0.22m-59keV-volume-20260521123630-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc0814,20260226110425-auto_grown_20260226110425097_abf,1um_s1z2,2.258,306,495,1088,0,0.0,too_small
PHerc0814/segments/20260226110425-auto_grown_20260226110425097_abf/ink-detection/downsampled/PHerc0814-20260226110425-2.399um-0.22m-78keV-volume-20260309142202-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0814,20260226110425-auto_grown_20260226110425097_abf,canon,2.399,288,465,1024,0,0.0,too_small
PHerc0814/segments/20260226113324-auto_grown_20260226113324624_abf/ink-detection/downsampled/PHerc0814-20260226113324-1.129um-0.22m-59keV-volume-20260521123630-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc0814,20260226113324-auto_grown_20260226113324624_abf,1um_s1z2,2.258,309,510,1088,0,0.0,too_small
PHerc0814/segments/20260226113324-auto_grown_20260226113324624_abf/ink-detection/downsampled/PHerc0814-20260226113324-2.399um-0.22m-78keV-volume-20260309142202-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0814,20260226113324-auto_grown_20260226113324624_abf,canon,2.399,290,480,1024,0,0.0,too_small
PHerc0814/segments/20260226121302-auto_grown_20260226121302716_abf/ink-detection/downsampled/PHerc0814-20260226121302-1.129um-0.22m-59keV-volume-20260521123630-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc0814,20260226121302-auto_grown_20260226121302716_abf,1um_s1z2,2.258,314,510,1088,0,0.0,too_small
PHerc0814/segments/20260226121302-auto_grown_20260226121302716_abf/ink-detection/downsampled/PHerc0814-20260226121302-2.399um-0.22m-78keV-volume-20260309142202-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0814,20260226121302-auto_grown_20260226121302716_abf,canon,2.399,295,480,1024,0,0.0,too_small
PHerc0814/segments/20260226123353-auto_grown_20260226123353106/ink-detection/downsampled/PHerc0814-20260226123353-1.129um-0.22m-59keV-volume-20260521123630-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc0814,20260226123353-auto_grown_20260226123353106,1um_s1z2,2.258,243,578,1088,0,0.0,too_small
PHerc0814/segments/20260226123353-auto_grown_20260226123353106/ink-detection/downsampled/PHerc0814-20260226123353-2.399um-0.22m-78keV-volume-20260309142202-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc0814,20260226123353-auto_grown_20260226123353106,canon,2.399,228,543,1024,0,0.0,too_small
PHerc1667/segments/20240304141531-w013_20240304141531_flatboi/ink-detection/downsampled/PHerc1667-20240304141531-1.129um-0.22m-59keV-volume-20260323082859-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc1667,20240304141531-w013_20240304141531_flatboi,1um_s1z2,2.258,5561,10501,1088,85,1.0,scored
PHerc1667/segments/20240304141531-w013_20240304141531_flatboi/ink-detection/downsampled/PHerc1667-20240304141531-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304141531-w013_20240304141531_flatboi,canon,2.399,5200,9950,1024,162,1.0,scored
PHerc1667/segments/20240304144031-w018_20240304144031_flatboi/ink-detection/downsampled/PHerc1667-20240304144031-1.129um-0.22m-59keV-volume-20260323082859-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc1667,20240304144031-w018_20240304144031_flatboi,1um_s1z2,2.258,5664,12944,1088,96,1.0,scored
PHerc1667/segments/20240304144031-w018_20240304144031_flatboi/ink-detection/downsampled/PHerc1667-20240304144031-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304144031-w018_20240304144031_flatboi,canon,2.399,5298,12263,1024,194,1.0,scored
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-1.129um-0.22m-59keV-volume-20260323082859-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,1um_s1z2,2.258,5595,13504,1088,95,1.0,scored
PHerc1667/segments/20240304161941-w023_20240304161941_flatboi/ink-detection/downsampled/PHerc1667-20240304161941-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20240304161941-w023_20240304161941_flatboi,canon,2.399,5233,12795,1024,187,1.0,scored
PHerc1667/segments/20251206103305-w012_20251206103305555_flatboi/ink-detection/downsampled/PHerc1667-20251206103305-1.129um-0.22m-59keV-volume-20260323082859-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc1667,20251206103305-w012_20251206103305555_flatboi,1um_s1z2,2.258,5265,2070,1088,10,1.0,scored
PHerc1667/segments/20251206103305-w012_20251206103305555_flatboi/ink-detection/downsampled/PHerc1667-20251206103305-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20251206103305-w012_20251206103305555_flatboi,canon,2.399,4923,1963,1024,16,1.0,scored
PHerc1667/segments/20251208130119-w028_20251208130119156_flatboi/ink-detection/downsampled/PHerc1667-20251208130119-1.129um-0.22m-59keV-volume-20260323082859-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc1667,20251208130119-w028_20251208130119156_flatboi,1um_s1z2,2.258,5001,4001,1088,22,1.0,scored
PHerc1667/segments/20251208130119-w028_20251208130119156_flatboi/ink-detection/downsampled/PHerc1667-20251208130119-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20251208130119-w028_20251208130119156_flatboi,canon,2.399,4678,3793,1024,43,1.0,scored
PHerc1667/segments/20251212185248-w029_20251212185248662_flatboi/ink-detection/downsampled/PHerc1667-20251212185248-1.129um-0.22m-59keV-volume-20260323082859-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc1667,20251212185248-w029_20251212185248662_flatboi,1um_s1z2,2.258,5079,4131,1088,15,1.0,scored
PHerc1667/segments/20251212185248-w029_20251212185248662_flatboi/ink-detection/downsampled/PHerc1667-20251212185248-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20251212185248-w029_20251212185248662_flatboi,canon,2.399,4750,3915,1024,39,1.0,scored
PHerc1667/segments/20251220020000-w030_2025122002_flatboi/ink-detection/downsampled/PHerc1667-20251220020000-1.129um-0.22m-59keV-volume-20260323082859-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc1667,20251220020000-w030_2025122002_flatboi,1um_s1z2,2.258,5054,4183,1088,16,0.998,scored
PHerc1667/segments/20251220020000-w030_2025122002_flatboi/ink-detection/downsampled/PHerc1667-20251220020000-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20251220020000-w030_2025122002_flatboi,canon,2.399,4725,3965,1024,37,1.0,scored
PHerc1667/segments/20251223230000-w031_2025122323_flatboi/ink-detection/downsampled/PHerc1667-20251223230000-1.129um-0.22m-59keV-volume-20260323082859-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc1667,20251223230000-w031_2025122323_flatboi,1um_s1z2,2.258,5009,4244,1088,11,0.992,scored
PHerc1667/segments/20251223230000-w031_2025122323_flatboi/ink-detection/downsampled/PHerc1667-20251223230000-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20251223230000-w031_2025122323_flatboi,canon,2.399,4685,4023,1024,29,1.0,scored
PHerc1667/segments/20260105050000-w032_2026010505_flatboi/ink-detection/downsampled/PHerc1667-20260105050000-1.129um-0.22m-59keV-volume-20260323082859-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc1667,20260105050000-w032_2026010505_flatboi,1um_s1z2,2.258,5088,4329,1088,9,0.952,scored
PHerc1667/segments/20260105050000-w032_2026010505_flatboi/ink-detection/downsampled/PHerc1667-20260105050000-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20260105050000-w032_2026010505_flatboi,canon,2.399,4758,4103,1024,34,1.0,scored
PHerc1667/segments/20260108140509-w011_20260108140509268_flatboi/ink-detection/downsampled/PHerc1667-20260108140509-1.129um-0.22m-59keV-volume-20260323082859-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc1667,20260108140509-w011_20260108140509268_flatboi,1um_s1z2,2.258,5280,1940,1088,9,1.0,scored
PHerc1667/segments/20260108140509-w011_20260108140509268_flatboi/ink-detection/downsampled/PHerc1667-20260108140509-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20260108140509-w011_20260108140509268_flatboi,canon,2.399,4938,1840,1024,16,1.0,scored
PHerc1667/segments/20260110010000-w033_2026011001_flatboi/ink-detection/downsampled/PHerc1667-20260110010000-1.129um-0.22m-59keV-volume-20260323082859-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc1667,20260110010000-w033_2026011001_flatboi,1um_s1z2,2.258,4825,4165,1088,9,0.904,scored
PHerc1667/segments/20260110010000-w033_2026011001_flatboi/ink-detection/downsampled/PHerc1667-20260110010000-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20260110010000-w033_2026011001_flatboi,canon,2.399,4513,3948,1024,22,0.997,scored
PHerc1667/segments/20260115160000-w034_2026011516_flatboi/ink-detection/downsampled/PHerc1667-20260115160000-1.129um-0.22m-59keV-volume-20260323082859-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc1667,20260115160000-w034_2026011516_flatboi,1um_s1z2,2.258,4798,4276,1088,6,0.848,scored
PHerc1667/segments/20260115160000-w034_2026011516_flatboi/ink-detection/downsampled/PHerc1667-20260115160000-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20260115160000-w034_2026011516_flatboi,canon,2.399,4488,4055,1024,18,1.0,scored
PHerc1667/segments/20260116230000-w035_2026011623_flatboi/ink-detection/downsampled/PHerc1667-20260116230000-1.129um-0.22m-59keV-volume-20260323082859-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc1667,20260116230000-w035_2026011623_flatboi,1um_s1z2,2.258,4901,4295,1088,8,0.785,scored
PHerc1667/segments/20260116230000-w035_2026011623_flatboi/ink-detection/downsampled/PHerc1667-20260116230000-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20260116230000-w035_2026011623_flatboi,canon,2.399,4585,4070,1024,14,0.996,scored
PHerc1667/segments/20260119120000-w036_2026011912_flatboi/ink-detection/downsampled/PHerc1667-20260119120000-1.129um-0.22m-59keV-volume-20260323082859-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc1667,20260119120000-w036_2026011912_flatboi,1um_s1z2,2.258,5334,4371,1088,4,0.753,scored
PHerc1667/segments/20260119120000-w036_2026011912_flatboi/ink-detection/downsampled/PHerc1667-20260119120000-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20260119120000-w036_2026011912_flatboi,canon,2.399,4988,4145,1024,14,0.934,scored
PHerc1667/segments/20260123230000-w037_2026012323_flatboi/ink-detection/downsampled/PHerc1667-20260123230000-1.129um-0.22m-59keV-volume-20260323082859-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc1667,20260123230000-w037_2026012323_flatboi,1um_s1z2,2.258,4581,4191,1088,1,0.77,scored
PHerc1667/segments/20260123230000-w037_2026012323_flatboi/ink-detection/downsampled/PHerc1667-20260123230000-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20260123230000-w037_2026012323_flatboi,canon,2.399,4283,3973,1024,5,0.907,scored
PHerc1667/segments/20260128140000-w038_2026012814_flatboi/ink-detection/downsampled/PHerc1667-20260128140000-1.129um-0.22m-59keV-volume-20260323082859-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc1667,20260128140000-w038_2026012814_flatboi,1um_s1z2,2.258,4701,4340,1088,0,0.669,low_coverage
PHerc1667/segments/20260128140000-w038_2026012814_flatboi/ink-detection/downsampled/PHerc1667-20260128140000-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20260128140000-w038_2026012814_flatboi,canon,2.399,4398,4113,1024,8,0.853,scored
PHerc1667/segments/20260130150000-w039_2026013015_flatboi/ink-detection/downsampled/PHerc1667-20260130150000-1.129um-0.22m-59keV-volume-20260323082859-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc1667,20260130150000-w039_2026013015_flatboi,1um_s1z2,2.258,4823,4390,1088,0,0.547,low_coverage
PHerc1667/segments/20260130150000-w039_2026013015_flatboi/ink-detection/downsampled/PHerc1667-20260130150000-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20260130150000-w039_2026013015_flatboi,canon,2.399,4513,4160,1024,3,0.765,scored
PHerc1667/segments/20260203210000-w040_2026020321_flatboi/ink-detection/downsampled/PHerc1667-20260203210000-1.129um-0.22m-59keV-volume-20260323082859-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc1667,20260203210000-w040_2026020321_flatboi,1um_s1z2,2.258,4695,4159,1088,0,0.315,low_coverage
PHerc1667/segments/20260203210000-w040_2026020321_flatboi/ink-detection/downsampled/PHerc1667-20260203210000-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20260203210000-w040_2026020321_flatboi,canon,2.399,4390,3940,1024,0,0.606,low_coverage
PHerc1667/segments/20260205070000-w041_2026020507_flatboi/ink-detection/downsampled/PHerc1667-20260205070000-1.129um-0.22m-59keV-volume-20260323082859-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHerc1667,20260205070000-w041_2026020507_flatboi,1um_s1z2,2.258,4573,4030,1088,0,0.292,low_coverage
PHerc1667/segments/20260205070000-w041_2026020507_flatboi/ink-detection/downsampled/PHerc1667-20260205070000-2.399um-0.22m-78keV-volume-20251217075048-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHerc1667,20260205070000-w041_2026020507_flatboi,canon,2.399,4275,3818,1024,0,0.419,low_coverage
PHercParis4/segments/20230702185753/ink-detection/downsampled/PHercParis4-20230702185753-1.129um-0.23m-78keV-volume-20260608103018-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHercParis4,20230702185753,1um_s1z2,2.258,6718,4831,1088,42,1.0,scored
PHercParis4/segments/20230702185753/ink-detection/downsampled/PHercParis4-20230702185753-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20230702185753,canon,2.4,6325,4550,1024,76,1.0,scored
PHercParis4/segments/20230929220926/ink-detection/downsampled/PHercParis4-20230929220926-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20230929220926,canon,2.4,4010,9475,1024,94,1.0,scored
PHercParis4/segments/20231005123336/ink-detection/downsampled/PHercParis4-20231005123336-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20231005123336,canon,2.4,4360,12160,1024,141,1.0,scored
PHercParis4/segments/20231007101619/ink-detection/downsampled/PHercParis4-20231007101619-1.129um-0.23m-78keV-volume-20260608103018-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHercParis4,20231007101619,1um_s1z2,2.258,6908,14356,1088,95,1.0,scored
PHercParis4/segments/20231007101619/ink-detection/downsampled/PHercParis4-20231007101619-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20231007101619,canon,2.4,6505,13518,1024,252,1.0,scored
PHercParis4/segments/20231012184424/ink-detection/downsampled/PHercParis4-20231012184424-1.129um-0.23m-78keV-volume-20260608103018-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHercParis4,20231012184424,1um_s1z2,2.258,6744,10053,1088,82,1.0,scored
PHercParis4/segments/20231012184424/ink-detection/downsampled/PHercParis4-20231012184424-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20231012184424,canon,2.4,6350,9465,1024,180,1.0,scored
PHercParis4/segments/20231016151002/ink-detection/downsampled/PHercParis4-20231016151002-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20231016151002,canon,2.4,3995,6495,1024,63,1.0,scored
PHercParis4/segments/20231022170901/ink-detection/downsampled/PHercParis4-20231022170901-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20231022170901,canon,2.4,2673,14478,1024,108,1.0,scored
PHercParis4/segments/20231031143852/ink-detection/downsampled/PHercParis4-20231031143852-1.129um-0.23m-78keV-volume-20260608103018-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHercParis4,20231031143852,1um_s1z2,2.258,4536,5843,1088,47,1.0,scored
PHercParis4/segments/20231031143852/ink-detection/downsampled/PHercParis4-20231031143852-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20231031143852,canon,2.4,4273,5503,1024,59,1.0,scored
PHercParis4/segments/20231106155351/ink-detection/downsampled/PHercParis4-20231106155351-1.129um-0.23m-78keV-volume-20260608103018-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHercParis4,20231106155351,1um_s1z2,2.258,4554,6803,1088,60,1.0,scored
PHercParis4/segments/20231106155351/ink-detection/downsampled/PHercParis4-20231106155351-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20231106155351,canon,2.4,4288,6405,1024,73,1.0,scored
PHercParis4/segments/20231210121321/ink-detection/downsampled/PHercParis4-20231210121321-1.129um-0.23m-78keV-volume-20260608103018-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHercParis4,20231210121321,1um_s1z2,2.258,6770,5308,1088,26,1.0,scored
PHercParis4/segments/20231210121321/ink-detection/downsampled/PHercParis4-20231210121321-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20231210121321,canon,2.4,6375,4998,1024,79,1.0,scored
PHercParis4/segments/20231221180251/ink-detection/downsampled/PHercParis4-20231221180251-1.129um-0.23m-78keV-volume-20260608103018-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHercParis4,20231221180251,1um_s1z2,2.258,4243,5584,1088,48,1.0,scored
PHercParis4/segments/20231221180251/ink-detection/downsampled/PHercParis4-20231221180251-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20231221180251,canon,2.4,3995,5258,1024,54,1.0,scored
PHercParis4/segments/20260602204401-5753_-7/ink-detection/downsampled/PHercParis4-20260602204401-1.129um-0.23m-78keV-volume-20260608103018-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHercParis4,20260602204401-5753_-7,1um_s1z2,2.258,10515,1529,1088,0,0.633,low_coverage
PHercParis4/segments/20260602204401-5753_-7/ink-detection/downsampled/PHercParis4-20260602204401-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260602204401-5753_-7,canon,2.4,9900,1440,1024,0,0.688,low_coverage
PHercParis4/segments/20260602225659-5753_0/ink-detection/downsampled/PHercParis4-20260602225659-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260602225659-5753_0,canon,2.4,10030,2020,1024,29,1.0,scored
PHercParis4/segments/20260602230115-20230702185753_v14/ink-detection/downsampled/PHercParis4-20260602230115-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260602230115-20230702185753_v14,canon,2.4,11305,3200,1024,90,1.0,scored
PHercParis4/segments/20260603005223-5753_-1/ink-detection/downsampled/PHercParis4-20260603005223-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260603005223-5753_-1,canon,2.4,10110,1950,1024,28,1.0,scored
PHercParis4/segments/20260603024952-5753_-2/ink-detection/downsampled/PHercParis4-20260603024952-1.129um-0.23m-78keV-volume-20260608103018-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHercParis4,20260603024952-5753_-2,1um_s1z2,2.258,10780,2029,1088,9,1.0,scored
PHercParis4/segments/20260603024952-5753_-2/ink-detection/downsampled/PHercParis4-20260603024952-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260603024952-5753_-2,canon,2.4,10150,1910,1024,28,1.0,scored
PHercParis4/segments/20260603042357-5753_-3/ink-detection/downsampled/PHercParis4-20260603042357-1.129um-0.23m-78keV-volume-20260608103018-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHercParis4,20260603042357-5753_-3,1um_s1z2,2.258,10803,1975,1088,9,1.0,scored
PHercParis4/segments/20260603042357-5753_-3/ink-detection/downsampled/PHercParis4-20260603042357-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260603042357-5753_-3,canon,2.4,10170,1860,1024,28,1.0,scored
PHercParis4/segments/20260603145540-5753_-4/ink-detection/downsampled/PHercParis4-20260603145540-1.129um-0.23m-78keV-volume-20260608103018-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHercParis4,20260603145540-5753_-4,1um_s1z2,2.258,10759,1901,1088,9,1.0,scored
PHercParis4/segments/20260603145540-5753_-4/ink-detection/downsampled/PHercParis4-20260603145540-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260603145540-5753_-4,canon,2.4,10130,1790,1024,28,1.0,scored
PHercParis4/segments/20260603185441-5753_-6/ink-detection/downsampled/PHercParis4-20260603185441-1.129um-0.23m-78keV-volume-20260608103018-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHercParis4,20260603185441-5753_-6,1um_s1z2,2.258,10610,1826,1088,5,0.93,scored
PHercParis4/segments/20260603185441-5753_-6/ink-detection/downsampled/PHercParis4-20260603185441-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260603185441-5753_-6,canon,2.4,9990,1720,1024,16,0.946,scored
PHercParis4/segments/20260603190005-5753_-5/ink-detection/downsampled/PHercParis4-20260603190005-1.129um-0.23m-78keV-volume-20260608103018-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHercParis4,20260603190005-5753_-5,1um_s1z2,2.258,10716,1731,1088,7,0.893,scored
PHercParis4/segments/20260603190005-5753_-5/ink-detection/downsampled/PHercParis4-20260603190005-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260603190005-5753_-5,canon,2.4,10090,1630,1024,20,1.0,scored
PHercParis4/segments/20260603193311-5753_-1_copy/ink-detection/downsampled/PHercParis4-20260603193311-1.129um-0.23m-78keV-volume-20260608103018-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHercParis4,20260603193311-5753_-1_copy,1um_s1z2,2.258,10706,2241,1088,7,0.987,scored
PHercParis4/segments/20260603193311-5753_-1_copy/ink-detection/downsampled/PHercParis4-20260603193311-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260603193311-5753_-1_copy,canon,2.4,10080,2110,1024,23,1.0,scored
PHercParis4/segments/20260603222816-20231005123336_v2_flatboi/ink-detection/downsampled/PHercParis4-20260603222816-1.129um-0.23m-78keV-volume-20260608103018-L1-20260709123958-mrg20736-1um-s1z2-tile256-stride128-ds8.jpg,PHercParis4,20260603222816-20231005123336_v2_flatboi,1um_s1z2,2.258,6295,7009,1088,38,1.0,scored
