key,scroll,segment,recipe,resolution_um,pitch_um,window_px,thresh,y0,x0,coverage,frac_above,n_comp,median_extent,mass_big,mass_huge,mass_letter,mass_smear
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,61440,147456,1.0,0.1187,95,518.4,0.8054,0.5219,0.8054,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,61440,151552,1.0,0.172,102,499.2,0.8727,0.6505,0.8727,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,61440,155648,1.0,0.1665,120,528.0,0.8228,0.6053,0.8228,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,61440,159744,1.0,0.1202,116,528.0,0.7381,0.5521,0.7381,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,61440,163840,1.0,0.1034,120,499.2,0.6952,0.3207,0.6952,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,61440,167936,1.0,0.1159,144,537.6,0.6568,0.204,0.6568,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,61440,172032,1.0,0.0966,149,499.2,0.5697,0.2061,0.5697,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,61440,176128,1.0,0.1112,142,470.4,0.6806,0.3877,0.6806,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,61440,180224,1.0,0.1397,137,518.4,0.7632,0.4106,0.7632,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,61440,184320,1.0,0.1535,141,537.6,0.7632,0.4668,0.7632,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,61440,188416,1.0,0.1341,130,499.2,0.7698,0.5251,0.7698,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,61440,192512,1.0,0.1075,119,441.6,0.7715,0.5115,0.7715,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,4096,0.887,0.0815,83,403.2,0.7704,0.5136,0.7704,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,8192,1.0,0.1074,110,460.8,0.7593,0.5072,0.7593,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,12288,1.0,0.1267,110,537.6,0.7533,0.5147,0.7533,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,16384,1.0,0.1202,123,537.6,0.714,0.391,0.714,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,20480,1.0,0.1327,135,518.4,0.7172,0.3961,0.7172,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,24576,1.0,0.131,137,518.4,0.7524,0.3234,0.7524,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,28672,1.0,0.0966,122,480.0,0.7314,0.3007,0.7314,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,32768,1.0,0.0648,110,412.8,0.5597,0.3336,0.5597,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,36864,1.0,0.0859,113,403.2,0.618,0.4201,0.2805,0.3376
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,40960,1.0,0.0885,98,432.0,0.6634,0.4389,0.3359,0.3274
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,45056,1.0,0.0516,89,422.4,0.5632,0.2753,0.5632,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,49152,1.0,0.0623,92,422.4,0.6112,0.3001,0.6112,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,53248,1.0,0.0738,102,499.2,0.6418,0.2413,0.6418,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,57344,1.0,0.079,112,480.0,0.6489,0.3914,0.6489,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,61440,1.0,0.0842,103,499.2,0.6908,0.3477,0.6908,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,65536,1.0,0.0894,101,556.8,0.6928,0.3495,0.6928,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,69632,1.0,0.1326,107,499.2,0.7992,0.6001,0.6134,0.1859
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,73728,1.0,0.146,123,518.4,0.8152,0.5479,0.6464,0.1688
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,77824,1.0,0.125,137,537.6,0.7266,0.3088,0.7266,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,81920,1.0,0.1074,132,499.2,0.7106,0.2983,0.7106,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,86016,1.0,0.111,135,460.8,0.7502,0.4806,0.7502,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,90112,1.0,0.0989,120,451.2,0.7303,0.4712,0.7303,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,94208,1.0,0.0518,103,441.6,0.4657,0.2228,0.4657,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,98304,1.0,0.0836,107,499.2,0.6546,0.5104,0.6546,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,102400,1.0,0.0991,109,499.2,0.7075,0.5667,0.7075,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,106496,1.0,0.0711,132,441.6,0.5433,0.2064,0.5433,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,110592,1.0,0.0943,132,460.8,0.6545,0.2817,0.6545,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,114688,1.0,0.1006,116,489.6,0.6748,0.3494,0.6748,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,118784,1.0,0.1072,114,556.8,0.7239,0.3352,0.7239,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,122880,1.0,0.138,150,537.6,0.6941,0.4299,0.6941,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,126976,1.0,0.1583,172,480.0,0.7362,0.5155,0.7362,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,131072,1.0,0.1371,151,460.8,0.7447,0.4733,0.7447,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,135168,1.0,0.1016,129,499.2,0.6608,0.3219,0.6608,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,139264,1.0,0.0807,116,460.8,0.6329,0.3393,0.6329,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,143360,1.0,0.0522,105,384.0,0.5269,0.1551,0.5269,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,147456,1.0,0.0956,89,441.6,0.8087,0.4753,0.8087,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,151552,1.0,0.1736,110,460.8,0.8855,0.6874,0.8855,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,155648,1.0,0.1514,121,499.2,0.8129,0.5977,0.8129,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,159744,1.0,0.085,95,499.2,0.7258,0.3952,0.7258,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,163840,1.0,0.0787,99,499.2,0.6711,0.1658,0.6711,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,167936,1.0,0.0917,121,537.6,0.5834,0.0678,0.5834,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,172032,1.0,0.1291,159,480.0,0.6865,0.3707,0.6865,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,176128,1.0,0.1586,156,528.0,0.7562,0.5793,0.7562,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,180224,1.0,0.1326,150,547.2,0.6556,0.3732,0.6556,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,184320,1.0,0.1177,153,518.4,0.6081,0.2746,0.6081,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,188416,1.0,0.0972,123,537.6,0.6865,0.2797,0.6865,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,65536,192512,1.0,0.0708,105,537.6,0.5809,0.2539,0.5809,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,69632,4096,0.96,0.0539,91,403.2,0.6465,0.3786,0.6465,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,69632,8192,0.938,0.0591,76,422.4,0.7197,0.4443,0.7197,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,69632,12288,0.909,0.0566,69,441.6,0.709,0.5344,0.709,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,69632,16384,0.884,0.0623,86,441.6,0.6737,0.448,0.6737,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,69632,20480,0.882,0.065,90,480.0,0.6225,0.2772,0.6225,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,69632,24576,0.894,0.0614,91,460.8,0.6625,0.2178,0.6625,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,69632,28672,0.911,0.0536,83,441.6,0.6573,0.3202,0.6573,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,69632,32768,0.951,0.057,103,441.6,0.4967,0.2993,0.4967,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,69632,36864,0.966,0.0474,103,460.8,0.3527,0.0996,0.3527,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,69632,40960,0.946,0.0558,87,480.0,0.5635,0.24,0.5635,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,69632,45056,0.924,0.0423,78,364.8,0.567,0.2048,0.567,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,69632,49152,0.934,0.0254,69,384.0,0.3135,0.0,0.3135,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,69632,53248,0.948,0.0437,83,441.6,0.5431,0.2547,0.5431,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,69632,57344,0.939,0.0517,85,422.4,0.6582,0.4233,0.6582,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,69632,61440,0.933,0.0486,77,480.0,0.5723,0.299,0.5723,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,69632,65536,0.927,0.0435,74,489.6,0.4953,0.2784,0.4953,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,69632,69632,0.932,0.0518,94,403.2,0.5976,0.3165,0.5976,0.0
PHercParis4/segments/20260701183135-w085-088/ink-detection/downsampled/PHercParis4-20260701183135-2.4um-0.22m-78keV-volume-20260411134726-20260417190342-new_canon_autoresearch_recipe-tile256-stride128-ds8.jpg,PHercParis4,20260701183135-w085-088,canon,2.4,2.4,8192,120,69632,73728,0.943,0.0812,120,470.4,0.6717,0.2234,0.6717,0.0
